date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2020-06-21,-27.4,-80.3,412549095,0.4575,0
2020-06-21,-27.4,-154.2,416002695,4.3111,4.3111
2020-06-21,-27.4,-174.2,416003575,0.4741,0.4741
2020-06-21,-27.4,-174.4,416003575,0.7455,0.7455
2020-06-21,-27.4,-174.3,416003575,2.3211,2.3211
2020-06-21,-27.4,-173.7,416003741,1.1488,1.1488
2020-06-21,-27.4,-173.8,416003741,2.0991,2.0991
2020-06-21,-27.4,-173.2,416003955,2.4133,2.4133
2020-06-21,-27.4,-173.1,416003955,2.8808,2.8808
2020-06-21,-27.4,63.2,416004739,1.6819,0
2020-06-21,-27.4,-171.2,416039900,1.1608,1.1608
2020-06-21,-27.4,-171.6,416039900,2.5508,2.5508
2020-06-21,-27.4,-171.7,416039900,1.1958,1.1958
2020-06-21,-27.4,-174,416199800,4.8155,4.8155
2020-06-21,-27.4,-173.5,416234900,3.8536,3.8536
2020-06-21,-27.4,44.5,416238500,2.8975,0
2020-06-21,-27.4,-173.9,416239700,1.0708,1.0708
2020-06-21,-27.4,162.3,431200730,0.5627,0
2020-06-21,-27.4,-83.5,431424000,2.0969,0
2020-06-21,-27.4,43.4,440108000,0.5941,0
2020-06-21,-27.4,43.5,440108000,0.4311,0
2020-06-21,-27.4,43.3,440108000,0.6647,0
2020-06-21,-27.4,153.6,503066450,0,0
2020-06-21,-27.4,44.3,576990000,0.5983,0
2020-06-21,-27.4,14.6,659444000,0.6427,0
2020-06-21,-27.4,14.7,659444000,0.2805,0
2020-06-21,-27.4,-48,718100573,0.8066,0
2020-06-21,-27.4,-47.9,718100573,1.1222,0
2020-06-21,28.4,-16.2,224022760,0.2111,0
2020-06-21,28.4,-16.3,224022760,1.1222,0
2020-06-21,28.4,-16.3,224089770,23.9963,0
2020-06-21,28.4,-16.3,224139820,1.4677,0
2020-06-21,28.4,-16.2,224139820,0.1522,0
2020-06-21,28.4,-16.3,224205630,23.9224,1.4975
2020-06-21,28.4,-154,367396410,0.933,0
2020-06-21,28.4,-149.8,367447140,1.1952,0
2020-06-21,28.4,121.5,412410397,8.8913,0
2020-06-21,28.4,121.5,412410685,21.4336,0
2020-06-21,28.4,121.6,412411581,2.3391,0
2020-06-21,28.4,121.7,412411581,1.7494,0
2020-06-21,28.4,121.8,412411581,19.9252,0
2020-06-21,28.4,121.6,412411937,24.0097,4.5275
2020-06-21,28.4,121.6,412416243,23.8555,0
2020-06-21,28.4,121.9,412440782,0.5866,0
2020-06-21,28.4,122,412440782,0.308,0
2020-06-21,28.4,122.1,412549126,0.3808,0
2020-06-21,28.4,121.7,412549206,0.6666,0
2020-06-21,28.4,121.7,412549207,0.583,0
2020-06-21,28.4,121.7,412549209,0.4219,0
2020-06-21,28.4,139.2,416000139,5.6986,0
2020-06-21,28.4,139.3,416000139,1.1461,0
2020-06-21,28.4,146.8,416002826,0.2163,0
2020-06-21,28.4,147.2,416002998,0.6594,0
2020-06-21,28.4,148.2,416003205,0.1652,0.1652
2020-06-21,28.4,148.4,416003205,0.9652,0.9652
2020-06-21,28.4,154.3,416003452,4.9633,4.9633
2020-06-21,28.4,154.2,416003452,1.7788,1.7788
2020-06-21,28.4,154.4,416003452,0.858,0.858
2020-06-21,28.4,154,416003452,0.3663,0.3663
2020-06-21,28.4,154.1,416003452,4.6022,4.6022
2020-06-21,28.4,154.5,416003452,6.2291,6.2291
2020-06-21,28.4,51.1,422027055,2.6916,0
2020-06-21,28.4,145.2,431000168,1.575,0
2020-06-21,28.4,140.6,431011762,1.7597,0
2020-06-21,28.4,-17.3,740337000,0.2297,0
2020-06-21,-28.4,38.4,224052370,1.1299,0
2020-06-21,-28.4,163.8,412320019,2.1563,1.0347
2020-06-21,-28.4,163.7,412320019,0.3991,0.3991
2020-06-21,-28.4,163.1,412330102,1.0416,0.4038
2020-06-21,-28.4,163.3,412330103,1.06,0
2020-06-21,-28.4,163.1,412330104,0.3474,0
2020-06-21,-28.4,76.5,412331048,2.4775,2.4775
2020-06-21,-28.4,76.4,412331048,1.8108,1.2491
2020-06-21,-28.4,-83,412333752,1.6741,0
2020-06-21,-28.4,-80,412333796,2.8502,0
2020-06-21,-28.4,-78.7,412420315,1.5813,0
2020-06-21,-28.4,-77.4,412420418,0.7361,0
2020-06-21,-28.4,-158.5,412421099,1.9869,1.9869
2020-06-21,-28.4,-159.2,416002569,1.4591,1.4591
2020-06-21,-28.4,-158.5,416002569,0.5086,0.5086
2020-06-21,-28.4,-154.3,416002962,0.3177,0
2020-06-21,-28.4,-154.4,416002962,2.2577,0.0338
2020-06-21,-28.4,-171.2,416004409,1.6527,1.6527
2020-06-21,-28.4,-173.7,416217500,0.6808,0
2020-06-21,-28.4,-164.3,416219700,3.3255,3.3255
2020-06-21,-28.4,-159.7,416222500,1.2858,1.2858
2020-06-21,-28.4,-159.3,416222500,1.3188,1.3188
2020-06-21,-28.4,-159.6,416222500,0.248,0.248
2020-06-21,-28.4,-170.8,416231500,4.0816,0
2020-06-21,-28.4,-170.9,416231500,0.625,0
2020-06-21,-28.4,41.8,416238500,0.4511,0
2020-06-21,-28.4,41.9,416238500,0.6536,0
2020-06-21,-28.4,42,416238500,0.3947,0
2020-06-21,-28.4,-152.1,416242800,0.9994,0.1002
2020-06-21,-28.4,40.6,440108000,1.2755,0
2020-06-21,-28.4,113.6,503006610,0.3336,0
2020-06-21,-28.4,98.6,525700092,0.6213,0.0572
2020-06-21,-28.4,98.7,525700092,4.3783,4.3541
2020-06-21,-28.4,98.8,525700092,5.8008,5.8008
2020-06-21,-28.4,12.5,577416000,0.8563,0
2020-06-21,-28.4,12.6,577416000,0.7319,0
2020-06-21,-28.4,12.7,577416000,0.4172,0
2020-06-21,-28.4,-48.7,712113001,0.4844,0
2020-06-21,29.4,-92.5,366861460,1.6641,1.6641
2020-06-21,29.4,-94.1,366951820,0.5255,0
2020-06-21,29.4,-92.4,367108920,3.5986,0
2020-06-21,29.4,-88.8,367155810,6.0402,0
2020-06-21,29.4,-92.5,367446260,17.2775,17.2775
2020-06-21,29.4,-123.1,367593450,0.2022,0
2020-06-21,29.4,-93.5,367682240,0.4997,0.3247
2020-06-21,29.4,-93.4,367682240,17.3786,17.3786
2020-06-21,29.4,-93.7,368135990,2.2219,1.0405
2020-06-21,29.4,-93.8,368135990,0.5158,0
2020-06-21,29.4,138.6,432726000,0.89,0
2020-06-21,29.4,166.1,432776000,0.8725,0.8725
2020-06-21,29.4,-16.8,740337000,0.1447,0
2020-06-21,-29.4,37.6,224052370,1.7127,0
2020-06-21,-29.4,40.3,412209147,2.5716,0
2020-06-21,-29.4,-79.7,412326887,0.5994,0
2020-06-21,-29.4,41.9,412328762,0.0736,0
2020-06-21,-29.4,42.1,412328762,0.6177,0
2020-06-21,-29.4,42.2,412328762,0.1969,0
2020-06-21,-29.4,42,412328762,0.6363,0
2020-06-21,-29.4,163.4,412330102,3.3727,0
2020-06-21,-29.4,163.6,412330103,1.02,0
2020-06-21,-29.4,163.5,412330104,0.5275,0
2020-06-21,-29.4,163.4,412330104,0.3491,0
2020-06-21,-29.4,71.4,412331047,4.5202,4.5202
2020-06-21,-29.4,38.8,412331074,0.4122,0
2020-06-21,-29.4,38.9,412331074,0.733,0
2020-06-21,-29.4,39,412331074,0.0647,0
2020-06-21,-29.4,-82.2,412331173,0.8238,0
2020-06-21,-29.4,-82.2,412333752,0.6541,0
2020-06-21,-29.4,-78.5,412420315,0.2633,0
2020-06-21,-29.4,-78.4,412420315,0.7538,0
2020-06-21,-29.4,-171.2,412420939,4.1077,4.1077
2020-06-21,-29.4,-170.8,412420939,0.8158,0.8158
2020-06-21,-29.4,-171.1,412420939,0.9472,0.9472
2020-06-21,-29.4,-170.9,412420939,1.46,1.46
2020-06-21,-29.4,-171,412420939,1.705,1.705
2020-06-21,-29.4,-158.4,412421095,0.8225,0.8225
2020-06-21,-29.4,-158.5,412421095,2.0608,2.0608
2020-06-21,-29.4,-173.7,412676580,0.2702,0.2702
2020-06-21,-29.4,-173.6,412676580,0.375,0.375
2020-06-21,-29.4,-173.8,412676580,0.89,0.89
2020-06-21,-29.4,-156.2,412691770,0.5908,0.5908
2020-06-21,-29.4,-156,412691770,0.3238,0
2020-06-21,-29.4,56.5,416000229,0.5663,0
2020-06-21,-29.4,-170.3,416004242,0.4175,0
2020-06-21,-29.4,-170.4,416004242,0.5094,0
2020-06-21,-29.4,-172,416004242,1.3322,0
2020-06-21,-29.4,-171.7,416004409,0.1663,0.1663
2020-06-21,-29.4,-171.6,416004409,0.8161,0.8161
2020-06-21,-29.4,-150.4,416004591,2.4136,2.1533
2020-06-21,-29.4,-150.6,416004591,1.6505,1.1772
2020-06-21,-29.4,-150.2,416004591,4.1194,4.1194
2020-06-21,-29.4,-150.8,416004591,2.578,2.578
2020-06-21,-29.4,-150.5,416004591,1.6527,1.4113
2020-06-21,-29.4,-150.9,416004591,1.5252,1.5252
2020-06-21,-29.4,-150.3,416004591,1.5491,1.0666
2020-06-21,-29.4,-149.9,416004591,0.1308,0.1308
2020-06-21,-29.4,-150.7,416004591,2.5297,2.5297
2020-06-21,-29.4,-151.2,416005097,0.8225,0.8225
2020-06-21,-29.4,-149.9,416005097,0.2105,0.2105
2020-06-21,-29.4,-172.7,416032700,1.1991,0.2916
2020-06-21,-29.4,-8.9,416068700,0.6641,0.6641
2020-06-21,-29.4,-171.4,416199600,2.6852,2.6852
2020-06-21,-29.4,-173.8,416217500,1.5455,1.5455
2020-06-21,-29.4,-171.8,416231500,1.3336,1.3336
2020-06-21,-29.4,-170.2,416232600,3.5944,0
2020-06-21,-29.4,11.7,416358000,1.6416,0
2020-06-21,-29.4,37.2,431200750,0.5408,0.5408
2020-06-21,-29.4,37.1,431200750,0.2844,0
2020-06-21,-29.4,37,431200750,0.8316,0
2020-06-21,-29.4,37.3,431200750,0.9744,0.9744
2020-06-21,-29.4,156.1,503337100,0.6597,0.6597
2020-06-21,-29.4,156.2,503337100,0.3158,0.3158
2020-06-21,-29.4,153.4,503610100,2.3022,2.3022
2020-06-21,-29.4,163.8,520180000,1.4494,1.4494
2020-06-21,-29.4,14.5,659026000,3.2505,3.2505
2020-06-21,-29.4,14.5,659199000,0.2294,0
2020-06-21,-29.4,14.6,659199000,6.4499,4.6449
2020-06-21,-29.4,-49.2,710500000,5.4372,0
2020-06-21,-29.4,-49.6,712113001,1.8847,0
2020-06-21,30.4,-15.8,224028630,0.7147,0
2020-06-21,30.4,-14.6,224183670,2.4572,0
2020-06-21,30.4,-88.6,367002630,22.043,0
2020-06-21,30.4,-88.6,367088190,23.0383,0
2020-06-21,30.4,-88.6,367088350,0,0
2020-06-21,30.4,-88.6,367108910,21.9716,0
2020-06-21,30.4,-81.4,367301340,3.0161,1.3908
2020-06-21,30.4,-88.6,367331190,23.0727,0
2020-06-21,30.4,-88.6,367331210,21.9688,0
2020-06-21,30.4,-88.6,367331290,21.9063,0
2020-06-21,30.4,-86.4,367456560,0.2502,0
2020-06-21,30.4,-122.2,367593450,0.7344,0
2020-06-21,30.4,-122.1,367593450,0.3411,0
2020-06-21,30.4,-86.5,367630230,0.1686,0
2020-06-21,30.4,-86.6,367630230,0.1613,0
2020-06-21,30.4,-86.4,367630230,0.1536,0
2020-06-21,30.4,-86.5,368075460,0.1663,0
2020-06-21,30.4,-86.4,368075460,13.1036,0
2020-06-21,30.4,-116.5,368437000,3.0188,2.3627
2020-06-21,30.4,-116.6,368437000,3.9833,3.5699
2020-06-21,30.4,122.3,412420204,17.2344,0
2020-06-21,30.4,122.2,412420204,18.5094,0
2020-06-21,30.4,122.2,412420709,14.4333,0
2020-06-21,30.4,122.2,412425728,24.348,0
2020-06-21,30.4,122.2,412426382,17.0591,0
2020-06-21,30.4,122.2,412426581,20.8474,0
2020-06-21,30.4,122.3,412427615,19.1861,0
2020-06-21,30.4,122.2,412427667,28.0491,0
2020-06-21,30.4,122.2,412428102,14.125,0
2020-06-21,30.4,122.2,412429377,0.5691,0
2020-06-21,30.4,122.2,412429531,21.5055,0
2020-06-21,30.4,122.3,414350530,2.4255,0
2020-06-21,30.4,122.2,414350530,12.2616,0
2020-06-21,30.4,153.9,416000643,1.6683,0
2020-06-21,30.4,153.7,416000643,3.9116,3.9116
2020-06-21,30.4,161.5,416000803,1.6511,1.6511
2020-06-21,30.4,161.6,416000803,0.655,0
2020-06-21,30.4,161.2,416001355,2.7655,2.7655
2020-06-21,30.4,161.1,416001355,0.8097,0.5508
2020-06-21,30.4,143.4,416001619,1.0747,0
2020-06-21,30.4,143.3,416001619,1.108,0
2020-06-21,30.4,159.2,416002168,0.7663,0.7663
2020-06-21,30.4,159.1,416002168,0.1069,0.1069
2020-06-21,30.4,176.9,416002194,0.2988,0
2020-06-21,30.4,177.4,416002194,1.7886,1.7886
2020-06-21,30.4,146.2,416003484,1.625,0
2020-06-21,30.4,138.8,431500760,16.0816,0
2020-06-21,30.4,-16.3,740337000,0.618,0
2020-06-21,-30.4,-38.5,224545000,1.4405,1.4405
2020-06-21,-30.4,-38.7,224545000,1.6336,1.6336
2020-06-21,-30.4,-41.5,263564000,1.3488,1.3488
2020-06-21,-30.4,-41.4,263564000,0.2819,0.2819
2020-06-21,-30.4,-41.6,263564000,1.2055,1.2055
2020-06-21,-30.4,-79.4,412326887,0.4258,0
2020-06-21,-30.4,39.5,412328762,0.3791,0
2020-06-21,-30.4,39.6,412328762,0.7027,0
2020-06-21,-30.4,39.7,412328762,0.6169,0
2020-06-21,-30.4,36.2,412328763,0.7347,0
2020-06-21,-30.4,36.1,412328763,0.0808,0
2020-06-21,-30.4,164.1,412330104,0.4541,0
2020-06-21,-30.4,36.4,412331074,1.6833,0
2020-06-21,-30.4,36.5,412331074,0.5586,0
2020-06-21,-30.4,-78.2,412420315,0.5505,0
2020-06-21,-30.4,-77.9,412420688,0.6752,0
2020-06-21,-30.4,-81.2,412420816,0.5572,0
2020-06-21,-30.4,-81.1,412420816,0.3666,0
2020-06-21,-30.4,-167.4,412420945,1.2816,0
2020-06-21,-30.4,-166.7,412420945,4.9083,4.9083
2020-06-21,-30.4,-167.2,412420945,3.0691,0
2020-06-21,-30.4,-167.5,412420945,0.4327,0
2020-06-21,-30.4,-77.8,412549065,0.5569,0
2020-06-21,-30.4,56.1,416000229,0.9372,0
2020-06-21,-30.4,56,416000229,0.7044,0
2020-06-21,-30.4,-170.9,416002116,0.8638,0.8638
2020-06-21,-30.4,-166.2,416004675,0.8405,0.7819
2020-06-21,-30.4,-166.3,416004675,0.3625,0.3625
2020-06-21,-30.4,83,416005261,1.3008,0
2020-06-21,-30.4,-6.4,416043500,2.8563,2.8563
2020-06-21,-30.4,-8.5,416068700,2.1161,2.1161
2020-06-21,-30.4,98.5,416089800,2.7611,2.7611
2020-06-21,-30.4,98.7,416089800,6.8875,6.7266
2020-06-21,-30.4,98.6,416089800,3.0383,3.0383
2020-06-21,-30.4,-173.2,416127600,0.2833,0.2833
2020-06-21,-30.4,94.1,431200740,8.5419,8.5419
2020-06-21,-30.4,153.1,503069660,14.3033,0
2020-06-21,-30.4,153.2,503069660,0.2583,0
2020-06-21,-30.4,153.1,503071470,8.973,0
2020-06-21,-30.4,163.7,520332000,2.1547,2.1547
2020-06-21,31.4,-15.4,224028630,1.775,0
2020-06-21,31.4,-116.9,338299000,1.0497,0
2020-06-21,31.4,121.7,412370713,1.1166,0
2020-06-21,31.4,121.6,412370713,0.4833,0
2020-06-21,31.4,-162.1,412420822,0.8347,0
2020-06-21,31.4,-162.2,412420822,1.0005,0
2020-06-21,31.4,161.6,416000803,0.9919,0
2020-06-21,31.4,144.3,416001619,0.9358,0.9358
2020-06-21,31.4,121.6,418254255,0.9486,0
2020-06-21,31.4,121.5,418254255,3.6119,0.1102
2020-06-21,31.4,121.6,513242356,9.5691,0
2020-06-21,31.4,121.5,536352817,2.9366,0
2020-06-21,31.4,121.6,536352817,3.5794,0
2020-06-21,31.4,-15.7,740337000,0.1836,0
2020-06-21,31.4,-15.8,740337000,0.3688,0
2020-06-21,-31.4,36,224016530,0.9836,0
2020-06-21,-31.4,36.1,224016530,0.7977,0
2020-06-21,-31.4,-79.1,412326887,0.4647,0
2020-06-21,-31.4,78.7,412329408,0.7216,0
2020-06-21,-31.4,81,412329409,1.5072,0
2020-06-21,-31.4,78.4,412329411,1.9947,0
2020-06-21,-31.4,40.4,412331069,0.6422,0
2020-06-21,-31.4,40.3,412331069,0.1372,0
2020-06-21,-31.4,40.6,412331069,0.5188,0
2020-06-21,-31.4,40.5,412331069,0.8011,0
2020-06-21,-31.4,40.5,412336832,0.7566,0
2020-06-21,-31.4,40.3,412336832,0.0916,0
2020-06-21,-31.4,40.6,412336832,0.5244,0
2020-06-21,-31.4,40.4,412336832,0.685,0
2020-06-21,-31.4,40.4,412336833,0.6516,0
2020-06-21,-31.4,40.6,412336833,0.9149,0
2020-06-21,-31.4,40.5,412336833,0.2969,0
2020-06-21,-31.4,40.3,412336833,0.3969,0
2020-06-21,-31.4,-77.9,412420315,0.4041,0
2020-06-21,-31.4,-78,412420315,0.1752,0
2020-06-21,-31.4,33.5,412420316,1.0602,0
2020-06-21,-31.4,33.6,412420316,0.6111,0
2020-06-21,-31.4,-77.7,412420688,0.7669,0
2020-06-21,-31.4,-112.8,412420875,0.8061,0
2020-06-21,-31.4,41.6,412439602,1.9597,0
2020-06-21,-31.4,-77.6,412549065,0.5558,0
2020-06-21,-31.4,49.3,416000154,0.6708,0.6708
2020-06-21,-31.4,56,416000251,2.5513,2.5513
2020-06-21,-31.4,55.9,416000453,3.0427,3.0427
2020-06-21,-31.4,57.4,416000469,2.4549,2.0283
2020-06-21,-31.4,56.2,416000633,4.8669,4.8669
2020-06-21,-31.4,57.2,416000795,1.0405,1.0405
2020-06-21,-31.4,58,416002206,2.9538,2.9538
2020-06-21,-31.4,58.1,416002206,1.6627,1.6627
2020-06-21,-31.4,58.3,416002206,2.1988,2.1988
2020-06-21,-31.4,58.4,416002206,1.2269,1.2269
2020-06-21,-31.4,58.2,416002206,2.0908,2.0908
2020-06-21,-31.4,56.7,416002257,11.7077,11.7077
2020-06-21,-31.4,60.9,416002547,0.29,0.29
2020-06-21,-31.4,61,416002547,3.9527,3.9527
2020-06-21,-31.4,60.8,416002661,1.3125,1.3125
2020-06-21,-31.4,60.9,416002661,2.4772,2.4352
2020-06-21,-31.4,-160.1,416002783,0.3763,0.3763
2020-06-21,-31.4,-159.9,416002783,0.1141,0.1141
2020-06-21,-31.4,-159.8,416002783,1.2594,1.2594
2020-06-21,-31.4,-160.3,416002783,3.1655,3.1655
2020-06-21,-31.4,-160,416002783,1.0908,1.0908
2020-06-21,-31.4,54.4,416002885,1.1838,1.1838
2020-06-21,-31.4,54.3,416002885,4.2302,4.2302
2020-06-21,-31.4,54.2,416002885,0.5838,0.5838
2020-06-21,-31.4,49.1,416002979,1.8875,1.8875
2020-06-21,-31.4,56.3,416003021,2.1483,2.1483
2020-06-21,-31.4,56.1,416003021,0.4766,0.4766
2020-06-21,-31.4,56.2,416003021,1.0519,0
2020-06-21,-31.4,55.8,416004382,0.6511,0.6511
2020-06-21,-31.4,56,416004382,3.3722,3.3722
2020-06-21,-31.4,85.1,416004473,3.2549,3.2549
2020-06-21,-31.4,88.4,416004773,1.5674,1.5674
2020-06-21,-31.4,89.2,416004879,1.5011,1.5011
2020-06-21,-31.4,98.1,416005085,6.0336,6.0336
2020-06-21,-31.4,98.3,416005085,1.5416,1.5416
2020-06-21,-31.4,98.2,416005085,0.0666,0.0666
2020-06-21,-31.4,83.8,416005261,1.7252,0
2020-06-21,-31.4,60.7,416148900,3.3394,3.1066
2020-06-21,-31.4,52,416173500,1.8033,1.8033
2020-06-21,-31.4,52.1,416173500,2.59,2.59
2020-06-21,-31.4,51.7,416198900,0.8827,0
2020-06-21,-31.4,51.4,416198900,0.2741,0
2020-06-21,-31.4,51.5,416198900,1.2411,0
2020-06-21,-31.4,51.6,416198900,0.6761,0
2020-06-21,-31.4,54,416225500,1.3927,1.3927
2020-06-21,-31.4,54.1,416225500,1.9397,1.9397
2020-06-21,-31.4,46.5,416249900,1.0977,0
2020-06-21,-31.4,46.6,416249900,0.4505,0
2020-06-21,-31.4,46.4,416249900,0.2,0
2020-06-21,-31.4,174.9,431053000,2.4369,0
2020-06-21,-31.4,104.8,431253000,1.6841,1.6841
2020-06-21,-31.4,104.7,431253000,1.9452,1.9452
2020-06-21,-31.4,104.9,431253000,1.0316,1.0316
2020-06-21,-31.4,104.6,431253000,1.0863,0.1975
2020-06-21,-31.4,176.1,431500460,0.1841,0
2020-06-21,-31.4,175.9,431500460,0.5538,0
2020-06-21,-31.4,176,431500460,0.6127,0
2020-06-21,-31.4,101.6,431700560,1.8205,1.8205
2020-06-21,-31.4,169.9,431702640,0.6416,0
2020-06-21,-31.4,176.2,432626000,0.0855,0
2020-06-21,-31.4,176.3,432626000,0.8208,0.8208
2020-06-21,-31.4,176.1,432626000,0.5597,0
2020-06-21,-31.4,176.4,432626000,1.1269,1.1269
2020-06-21,-31.4,176.5,432626000,1.8897,1.8897
2020-06-21,-31.4,46.9,441766000,0.5255,0
2020-06-21,-31.4,46.7,441766000,0.2791,0
2020-06-21,-31.4,46.8,441766000,0.5177,0
2020-06-21,-31.4,47,441766000,0.3108,0
2020-06-21,-31.4,40.3,441767000,0.5158,0
2020-06-21,-31.4,40.4,441767000,0.3527,0
2020-06-21,-31.4,40.5,441767000,0.383,0
2020-06-21,-31.4,40.2,441767000,0.4666,0
2020-06-21,-31.4,98.4,525600096,1.7486,1.7486
2020-06-21,-31.4,95.9,525600291,4.0305,4.0305
2020-06-21,-31.4,95.8,525600291,4.9272,4.9272
2020-06-21,-31.4,96.1,525600490,3.2116,3.2116
2020-06-21,-31.4,96,525600490,5.4883,5.4883
2020-06-21,-31.4,97.9,525700230,3.5136,0
2020-06-21,-31.4,98.2,525800716,2.1486,2.1486
2020-06-21,-31.4,98.3,525800716,0.3516,0.3516
2020-06-21,-31.4,16,601375700,1.8808,1.8808
2020-06-21,-31.4,46.1,664063000,2.3883,2.3883
2020-06-21,-31.4,46.2,664063000,0.5419,0.5419
2020-06-21,-31.4,46.3,664063000,0.4083,0.4083
2020-06-21,-31.4,46,664063000,2.6741,2.6741
2020-06-21,-31.4,-48.3,710877298,9.715,0
2020-06-21,32.8,-16.3,224261000,0.7302,0
2020-06-21,32.8,-16.5,255505000,0.178,0
2020-06-21,32.8,-16.6,255505000,0.5805,0
2020-06-21,32.8,-118.4,338327364,0.3336,0
2020-06-21,32.8,-118.3,338327364,0.2497,0
2020-06-21,32.8,-117.4,367378410,0.8333,0
2020-06-21,32.8,-117.4,367644880,1.5775,0.4186
2020-06-21,32.8,-163.6,412420822,1.1063,0
2020-06-21,32.8,147.6,416000462,3.1497,3.1497
2020-06-21,32.8,153.9,416002173,1.6505,1.6505
2020-06-21,32.8,153.8,416002173,4.7194,4.7194
2020-06-21,32.8,129.7,431013964,21.9869,0
2020-06-21,32.8,136.8,431600420,10.2838,0
2020-06-21,32.8,146.8,432896000,1.7083,0
2020-06-21,32.8,124.7,440145030,0,0
2020-06-21,32.8,124.6,440145030,0.5219,0
2020-06-21,32.8,124.5,440145030,0.3722,0
2020-06-21,32.8,125.9,440150440,4.2477,4.2477
2020-06-21,32.8,126.1,440150440,3.4986,3.4986
2020-06-21,32.8,-15,740337000,0.5347,0
2020-06-21,32.8,-15,740349000,1.0644,0
2020-06-21,32.8,-15.1,740358000,0.0472,0
2020-06-21,32.8,-15,740358000,0.5008,0
2020-06-21,-32.8,34.5,224022910,0.8216,0
2020-06-21,-32.8,34.4,224022910,1.4327,0
2020-06-21,-32.8,36,224049460,1.4363,1.4363
2020-06-21,-32.8,36.1,224049460,0.9161,0.9161
2020-06-21,-32.8,35.2,263576000,1.2002,1.2002
2020-06-21,-32.8,35,263576000,1.2227,1.2227
2020-06-21,-32.8,35.3,263576000,1.6325,1.6325
2020-06-21,-32.8,35.1,263576000,1.7944,1.7944
2020-06-21,-32.8,-78.5,412328765,0.8647,0
2020-06-21,-32.8,-78.5,412328766,1.0627,0
2020-06-21,-32.8,78.6,412329408,0.9691,0
2020-06-21,-32.8,80.9,412329409,0.8,0
2020-06-21,-32.8,78.5,412329411,0.2763,0
2020-06-21,-32.8,88.1,412331056,2.3116,2.3116
2020-06-21,-32.8,31.3,412331075,0.5644,0
2020-06-21,-32.8,31.2,412331075,0.4191,0
2020-06-21,-32.8,31.4,412331075,0.5386,0
2020-06-21,-32.8,30.7,412331182,1.0858,0
2020-06-21,-32.8,30.8,412331182,0.5083,0
2020-06-21,-32.8,164.1,412336913,2.5561,2.5561
2020-06-21,-32.8,30.3,412420316,0.6783,0
2020-06-21,-32.8,30.4,412420316,0.5769,0
2020-06-21,-32.8,-111.5,412420877,0.9619,0
2020-06-21,-32.8,31.5,412420953,0.195,0
2020-06-21,-32.8,31.4,412420953,3.548,0
2020-06-21,-32.8,-77.3,412549065,0.6097,0
2020-06-21,-32.8,31.3,412555279,0.5649,0
2020-06-21,-32.8,31.4,412555279,0.5419,0
2020-06-21,-32.8,31.2,412555279,0.4219,0
2020-06-21,-32.8,45.8,416000547,2.2302,2.2302
2020-06-21,-32.8,54.7,416000858,1.898,1.898
2020-06-21,-32.8,58.6,416002536,0.3911,0.3911
2020-06-21,-32.8,58.5,416002536,3.3544,2.8738
2020-06-21,-32.8,58.7,416002536,2.0066,2.0066
2020-06-21,-32.8,63.8,416002659,6.4069,6.4069
2020-06-21,-32.8,63.9,416002659,0.2319,0.2319
2020-06-21,-32.8,55.1,416002813,0.6413,0.6413
2020-06-21,-32.8,55,416002813,3.8736,3.8736
2020-06-21,-32.8,53.9,416003953,3.2236,0
2020-06-21,-32.8,54,416003953,0.7513,0
2020-06-21,-32.8,13.6,416004203,1.2697,1.2697
2020-06-21,-32.8,13.5,416004203,2.0352,2.0352
2020-06-21,-32.8,13.7,416004203,4.3519,4.3519
2020-06-21,-32.8,41.2,416004369,1.275,1.275
2020-06-21,-32.8,41.3,416004369,1.2427,1.2427
2020-06-21,-32.8,41,416004369,1.2611,1.2611
2020-06-21,-32.8,41.1,416004369,1.2097,1.2097
2020-06-21,-32.8,40.9,416004369,1.5655,1.5655
2020-06-21,-32.8,73.9,416004718,0.0508,0
2020-06-21,-32.8,74,416004718,0.6416,0
2020-06-21,-32.8,74.2,416004718,0.0744,0
2020-06-21,-32.8,74.1,416004718,0.8083,0
2020-06-21,-32.8,75,416004790,0.5644,0.1166
2020-06-21,-32.8,74.4,416004790,0.3791,0
2020-06-21,-32.8,74.7,416004790,0.2822,0
2020-06-21,-32.8,74.5,416004790,0.1413,0
2020-06-21,-32.8,74.6,416004790,1.2024,0
2020-06-21,-32.8,74.8,416004790,1.0825,0
2020-06-21,-32.8,74.9,416004790,0.4847,0
2020-06-21,-32.8,78.6,416004968,0.9697,0
2020-06-21,-32.8,78.3,416004968,2.6447,2.295
2020-06-21,-32.8,78.5,416004968,0.3933,0
2020-06-21,-32.8,78.4,416004968,2.6566,0
2020-06-21,-32.8,78.2,416004968,2.44,2.44
2020-06-21,-32.8,74.4,416005206,2.5816,2.5816
2020-06-21,-32.8,74.5,416005206,1.033,1.033
2020-06-21,-32.8,-8.4,416037900,4.9033,4.9033
2020-06-21,-32.8,55.1,416085700,2.2444,2.2444
2020-06-21,-32.8,55,416085700,1.7647,1.7647
2020-06-21,-32.8,165.6,416125600,1.0408,1.0241
2020-06-21,-32.8,165.5,416125600,1.453,0.3461
2020-06-21,-32.8,-6.1,416146700,0.6261,0
2020-06-21,-32.8,82.2,416238900,2.8997,2.8997
2020-06-21,-32.8,82.1,416238900,2.7738,2.7738
